3	3	0
8	8	0.004078359862803255
14	14	0
19	19	0
23	23	0.002773723368333566
28	28	0.002126701085230687
30	30	0.005910547714090456
34	34	4.328547326958521e-4
46	46	0
59	59	0.007236055892196357
61	61	0
64	64	0
66	66	7.536225087174849e-4
71	71	0.0052575106814976725
84	84	0.0027032530190477994
87	87	0
88	88	0.007443745440800477
94	94	0
95	95	0
98	98	0
100	100	0.008605664078365783
104	104	0.018391402689837622
111	111	0
113	113	0.0033307800099741285
114	114	0
117	117	0
120	120	0.008375709619138224
121	121	0.0084594523371324
122	122	0.008582317878582274
123	123	0
124	124	0.003016802699715364
128	128	0
131	131	0
132	132	0
135	135	0
137	137	0
139	139	0
140	140	0.007286148248482999
144	144	0
147	147	0
148	148	0
149	149	0
157	157	0
158	158	0.007166683420374147
160	160	0
166	166	0.0010327408741887358
167	167	0
168	168	0.007937697276300726
172	172	0.0038425158731296392
181	181	0
182	182	0
183	183	0
184	184	0.006693614324361944
191	191	0
198	198	0
199	199	0
200	200	0
206	206	0
213	213	0.007622495572755295
214	214	0
215	215	0
219	219	0
220	220	0.008443793530646757
223	223	0
234	234	0
235	235	0
238	238	0
268	268	0
275	275	0
281	281	0
289	289	0
290	290	0
291	291	0
294	294	0
295	295	0
296	296	0
297	297	0.0087891603928083855
298	298	0
305	305	0.0049021763480326195
306	306	0
333	333	0.007981701514798918
335	335	0
341	341	0
343	343	0.008277730363085772
344	344	0.002237971639272202
345	345	0
383	383	0
390	390	0
391	391	0.006255000212721129
392	392	0
393	393	0.002105440431497915
395	395	0
406	406	0
407	407	0
427	427	0
429	429	0
435	435	0
443	443	0
446	446	0
472	472	0
473	473	0
497	497	0.002105440431497915
508	508	0
511	511	0
523	523	0
541	541	0
542	542	0.007220606972868125
548	548	0
559	559	0.008428179083098227
560	560	0.01422536922198788
561	561	0
565	565	0
566	566	0
569	569	0
581	581	0
582	582	0
603	603	0
605	605	0.007417101073093613
607	607	0.002105440431497915
616	616	0.009276278906655649
635	635	0
637	637	0
638	638	0
639	639	0
656	656	0
678	678	0
679	679	0
684	684	0
697	697	0.007861317287418169
700	700	0
701	701	0.01241813774473428
716	716	0
721	721	0
722	722	0
723	723	0
729	729	0.002113957006911395
755	755	0.008568158714336888
765	765	0.008214031561467093
779	779	0.003288812474853599
784	784	0
790	790	0
791	791	0
798	798	0
801	801	0
816	816	0
817	817	0.008245388336705555
819	819	0
832	832	0
844	844	0
857	857	0.0046434606459528046
859	859	0
866	866	0
869	869	0.007980540239627562
874	874	0.008509477473248615
879	879	0
901	901	0.04975499967756863
902	902	0.0016359492063666027
903	903	0.008043216370969298
908	908	0
910	910	0.01018831894294175
917	917	0
933	933	0
962	962	0.00882062717647444
964	964	0
974	974	0
991	991	0
1000	1000	0
1013	1013	0
1035	1035	0
1040	1040	0
1045	1045	0
1048	1048	0
1070	1070	0.009368301223601421
1077	1077	0
1078	1078	0
1085	1085	0
1099	1099	0
1120	1120	0
1123	1123	0
1124	1124	0
1128	1128	0
1130	1130	0
1133	1133	0.006692261117391878
1134	1134	0.0025099165654654384
1159	1159	0
1164	1164	0.00867836454701436
1168	1168	0
1169	1169	0.008706578444150482
1172	1172	0
1173	1173	0
1175	1175	0
1193	1193	0
1196	1196	0
1205	1205	0
1206	1206	0.003954681072546093
1207	1207	0
1215	1215	0
1220	1220	0
1230	1230	0
1233	1233	0.007176174620562798
1234	1234	0
1237	1237	0.010150038396805366
1250	1250	0.014835938483120231
1267	1267	0.004439528629765049
1272	1272	0
1306	1306	0.002105440431497915
1321	1321	0
1324	1324	0
1341	1341	0
1343	1343	0.008826814172689264
1345	1345	0
1348	1348	0
1350	1350	0.007157225472752813
1351	1351	0.0074029853989981435
1352	1352	0
1374	1374	0
1381	1381	0
1394	1394	0
1395	1395	0.00830662842145895
1427	1427	0
1430	1430	0
1431	1431	0
1437	1437	0
1447	1447	0
1450	1450	0
1456	1456	0
1463	1463	0.0017927940162182766
1469	1469	0.010162371973510886
1472	1472	0
1476	1476	0.002771063195549943
1479	1479	0
1485	1485	0.0037351408579553973
1505	1505	0.00851278709563854
1510	1510	0
1532	1532	0
1533	1533	0
1535	1535	0.002974368818522151
1538	1538	0
1549	1549	0
1551	1551	0.0017403685498744324
1558	1558	0
1564	1564	0.008045036111269891
1578	1578	0
1582	1582	0
1583	1583	0.009133878039642346
1589	1589	0.010909700222065808
1601	1601	0.00836531163968195
1610	1610	0.04955692931327511
1613	1613	0.007676352451433184
1621	1621	0
1628	1628	0.0030390737144054825
1629	1629	0.007929191026118755
1630	1630	0.007917144664611348
1654	1654	0
1661	1661	0
1663	1663	0.014513357021434106
1673	1673	0.006586131312155968
1679	1679	0.002105440431497915
1680	1680	0.008478572731644493
1698	1698	0.0021245684932330194
1707	1707	0
1720	1720	0
1724	1724	0
1740	1740	0
1741	1741	0
1746	1746	0.010547105837746415
1751	1751	0
1781	1781	0.008752751566413829
1785	1785	0
1790	1790	0.0085933631839920591
1797	1797	0
1799	1799	0
1802	1802	0
1807	1807	0.0025734580775701186
1811	1811	0
1815	1815	0.002707835223165141
1822	1822	0
1835	1835	0
1837	1837	0.007416228150861683
1851	1851	0.004382122515472284
1852	1852	0.004234393850617958
1856	1856	0
1861	1861	0
1866	1866	0
1869	1869	0
1871	1871	0
1872	1872	0.007837761688841564
1873	1873	0.008254607263097015
1885	1885	0
1901	1901	0.00993746273735846
1903	1903	0.0045574557358387
1904	1904	0.008633932770399828
1911	1911	2.5018469421887148e-5
1912	1912	0.008313648536669011
1913	1913	0
1914	1914	0.008080870230764087
1927	1927	0.002105440431497915
1931	1931	0
1934	1934	0
1975	1975	0
1976	1976	0
1981	1981	0.013075639782108779
1989	1989	0
1990	1990	0
2000	2000	0
2003	2003	0
2004	2004	0
2010	2010	0
2018	2018	0.00687489280751529
2022	2022	0
2025	2025	0
2036	2036	0
2040	2040	0
2042	2042	0.009690118226067588
2045	2045	0
2048	2048	0
2063	2063	0
2066	2066	0
2074	2074	0
2092	2092	0
2102	2102	0
2115	2115	0
2116	2116	0.00710751471663738
2130	2130	0
2131	2131	0
2136	2136	0
2137	2137	0
2142	2142	0
2143	2143	0
2144	2144	0
2157	2157	0
2163	2163	0
2170	2170	0.006702512004432758
2171	2171	0.008198496462165219
2177	2177	0.00314279479310187
2179	2179	0
2199	2199	0.007466607852439906
2203	2203	0
2222	2222	0
2223	2223	0.010389914555714903
2224	2224	0
2232	2232	0
2233	2233	0.0113142405067349
2234	2234	0
2237	2237	0.004289885089439688
2238	2238	0.01124435384615246
2239	2239	0.005335154425894258
2241	2241	0
2246	2246	0.008080990358433382
2247	2247	0
2262	2262	0.007045661497911606
2273	2273	0.008290918460287169
2290	2290	0.00923556737914676
2291	2291	0
2292	2292	0
2295	2295	0
2356	2356	0
2365	2365	0
2380	2380	0.007540356997714829
2384	2384	0
2385	2385	0.011457804422354338
2392	2392	0
2394	2394	0
2395	2395	0
2399	2399	0
2400	2400	0
2406	2406	0
2409	2409	0.015777998354229092
2412	2412	0
2426	2426	0.008435898926625102
2436	2436	0
2447	2447	0
2451	2451	0.010776377026452068
2457	2457	0
2479	2479	0.00836245711951919
2501	2501	0
2502	2502	0
2523	2523	0.002794262274173695
2525	2525	0
2539	2539	0
2543	2543	0.008642632833453998
2552	2552	0
2569	2569	0.009022055960209514
2574	2574	0.0018280041571961858
2616	2616	0
2633	2633	0
2634	2634	0
2640	2640	0
2662	2662	0
2663	2663	0
2699	2699	0
2705	2705	0
2706	2706	0.0013326804653955504
2713	2713	0
2714	2714	0
2733	2733	0.0013630531291130435
2752	2752	0
2758	2758	0.004881430381078221
2789	2789	0
2795	2795	0
2800	2800	0
2802	2802	0
2804	2804	0
2812	2812	0.024366765118860777
2821	2821	0
2823	2823	0.0076187850807489495
2824	2824	0.0073653777289912
2843	2843	0.007847546224484324
2846	2846	0
2847	2847	0
2852	2852	0.00863771434443662
2860	2860	0
2878	2878	0.008618133303084264
2880	2880	0.0027386853161583723
2885	2885	0.008102312750744639
2886	2886	0.006534117080993138
2893	2893	0.009163205309822224
2900	2900	0.006332066230073823
2908	2908	0.008546840889466821
2920	2920	0.0034738542297834533
2921	2921	0
2931	2931	0
2946	2946	0
2958	2958	0
2961	2961	0
2976	2976	0.013598252010658172
2977	2977	0.013368774693276804
2989	2989	0.010648650112026595
2990	2990	7.629086269030802e-4
2999	2999	0
3028	3028	0.0024850326072057777
3035	3035	0
3051	3051	0
3060	3060	0.008608353615916648
3066	3066	0
3085	3085	0
3093	3093	0
3094	3094	0
3097	3097	0.008994852888039235
3121	3121	0.007155324967889132
3123	3123	0.002105440431497915
3127	3127	0
3135	3135	0
3136	3136	0.00302817773508098
3145	3145	0.004609208948953383
3161	3161	0.0034557820031257927
3167	3167	0
3168	3168	0
3188	3188	0
3200	3200	0
3218	3218	6.580641737191397e-4
3222	3222	0.008592458808524389
3241	3241	0.004425235076554358
3243	3243	0.016040043211794884
3244	3244	0.012854619635278905
3264	3264	0.005710077735896745
3288	3288	0.005930354137601693
3302	3302	0
3303	3303	0.009054334150075711
3304	3304	0
3309	3309	0
3311	3311	0
3333	3333	0
3345	3345	0.00801925572797718
3347	3347	0
3350	3350	0
3361	3361	0
3368	3368	0
