PHATE1	PHATE2	knn	cluster	dog	fid	ref
0.017286991758369317	0.027985950761890487	40	8	903	0	TRUE
0.036506041609905844	-0.013904790621777135	40	2	917	0	TRUE
-0.004923276593957221	-0.003923095977772636	40	14	930	0	TRUE
0.002610398387191477	-0.01269762500612425	40	13	942	0	TRUE
-0.010172120172907688	-0.011995765622246976	40	14	967	0	TRUE
0.010967212861875984	-0.015177289164663302	40	13	981	0	TRUE
-0.007006244804513956	-0.009930491806848973	40	14	985	0	TRUE
-0.0013742545062858742	0.001873762440770264	40	19	986	0	TRUE
-0.029175559778796857	0.003867662006350037	40	1	991	0	TRUE
0.0015615962679908233	0.02596637953764175	40	4	1037	0	TRUE
-0.006254433164493974	-0.004699706385478926	40	14	1057	0	TRUE
-0.017653704871687326	-0.018843406355495397	40	14	1059	0	TRUE
-0.002113394601744507	0.0014862699354890373	40	19	1072	0	TRUE
0.0022521151002388787	-0.002440412367472293	40	19	1073	0	TRUE
0.02976202453987929	0.012427433289404719	40	7	1086	0	TRUE
-0.005649489648159125	0.031215396874147563	40	11	1090	0	TRUE
-0.00379040957534782	-0.011953435235166534	40	6	1091	0	TRUE
-0.010259299520858101	0.0022589709362531	40	19	1116	0	TRUE
0.005661682676917144	0.036489931903003446	40	12	1118	0	TRUE
6.520019168470558e-4	0.0031680857554050312	40	19	1119	0	TRUE
2.0093354047695728e-4	0.003812575359190938	40	19	1124	0	TRUE
-0.004649242020525545	-0.00931932661068281	40	14	1138	0	TRUE
-0.009701281247867153	-0.010594345108502361	40	14	1148	0	TRUE
-0.004313425697339682	-0.018289352419095798	40	18	1149	0	TRUE
-0.004845706199284492	0.0035453404187040733	40	19	1160	0	TRUE
0.010047172053458547	-0.014784980391169818	40	13	1175	0	TRUE
-0.0016843771165647972	0.0025522905348193195	40	19	1191	0	TRUE
-0.02302368128748973	-0.014071793512948657	40	10	1196	0	TRUE
-6.390356454212871e-4	-0.008033407342371155	40	6	1204	0	TRUE
-0.014605759442323982	-0.009070978840824782	40	10	1224	0	TRUE
0.037775852670193955	-0.014065543851838273	40	2	1238	0	TRUE
0.005433002807168603	-0.013595607605027621	40	13	1265	0	TRUE
-0.011233606738757831	-0.007190831331138346	40	14	1269	0	TRUE
-0.02869731533756889	0.0037884082222853174	40	1	1280	0	TRUE
-0.0039515669410802425	0.0031572692960468887	40	19	1281	0	TRUE
3.873112965369118e-4	0.02031229651005721	40	4	1291	0	TRUE
3.7882938801631907e-4	0.020350177782344023	40	4	1298	0	TRUE
-0.006330981459720593	-0.004559819941948364	40	14	1315	0	TRUE
-0.0038136675724835356	-0.003090480426644112	40	6	1318	0	TRUE
-0.005019860272058435	-0.003066616898998111	40	14	1321	0	TRUE
0.0056616798084161745	0.03648992346255229	40	12	1325	0	TRUE
-2.0875248181960457e-4	0.0034096736825429148	40	19	1331	0	TRUE
0.02604159195195615	0.010424097427674604	40	7	1362	0	TRUE
-0.015831984936673885	0.008539607167759356	40	17	1368	0	TRUE
-0.01977303474982962	-0.007729880457847855	40	14	1380	0	TRUE
-0.006513625757278908	0.001237641355441162	40	19	1392	0	TRUE
-0.017610667144139728	0.02582210025121861	40	9	1419	0	TRUE
-0.008551270716367285	-0.005752531833376056	40	14	1431	0	TRUE
-0.020699095479456555	0.011226624597747158	40	17	1443	0	TRUE
0.017744420262816286	0.02879369592843473	40	8	1451	0	TRUE
7.935837397533658e-4	-0.03930495788866464	40	0	1456	0	TRUE
-0.0013799193118498932	0.0025634288224134012	40	19	1480	0	TRUE
-0.004121331804934224	-0.0019314893373637632	40	19	1481	0	TRUE
0.004851373312254028	3.7490075511450197e-4	40	19	1486	0	TRUE
-0.02888409458492705	0.0038328666630612937	40	1	1497	0	TRUE
-0.0027772366960326055	0.0019169733758798019	40	19	1511	0	TRUE
-0.0034333278944699832	-0.004950264756620163	40	6	1524	0	TRUE
6.715363770618696e-4	-0.0018550821978526137	40	19	1530	0	TRUE
0.01895647523262864	0.03062964465960254	40	8	1538	0	TRUE
-0.0033565664185354364	-0.0032474470163036087	40	19	1540	0	TRUE
-0.021741049700612577	-0.013066221590083001	40	10	1541	0	TRUE
-0.009408254081639648	-0.005769455072604296	40	14	1542	0	TRUE
-0.004379188782138997	-5.022379798592252e-4	40	19	1547	0	TRUE
-0.010269480011602253	0.0022525828349931696	40	19	1585	0	TRUE
0.005631106928274217	0.036407856916675765	40	12	1595	0	TRUE
-0.002772587258472191	-0.008674415187581259	40	6	1605	0	TRUE
-0.007308100839309929	-0.0059410658449593635	40	14	1610	0	TRUE
-0.004661031515366747	0.002024271222055883	40	19	1618	0	TRUE
0.00193987591631019	-0.002335762813584872	40	19	1632	0	TRUE
-0.003706804860306607	-0.016484687383813385	40	18	1633	0	TRUE
-0.012781443064599723	-0.0077607603125310985	40	14	1640	0	TRUE
-0.0014643586810006999	0.008151129122084048	40	19	1644	0	TRUE
-0.0020182935558658672	-5.304238308966911e-4	40	19	1646	0	TRUE
0.03259205318344443	0.014131975480494793	40	3	1654	0	TRUE
-0.019782635217467218	-0.007735168361580189	40	14	1657	0	TRUE
-0.011291823419329227	-0.014118406409715213	40	14	1658	0	TRUE
-0.01791423717584155	-0.010718406598493622	40	10	1674	0	TRUE
0.0031079122579735895	-0.027417768407123864	40	13	1692	0	TRUE
0.005307994107535606	0.009261661845680018	40	16	1707	0	TRUE
0.0357856729076484	0.0165300905849161	40	3	1777	0	TRUE
-3.696384057718161e-5	1.5462699274887588e-4	40	19	1781	0	TRUE
-0.001254495835580945	0.003502558727522472	40	19	1782	0	TRUE
-0.0026210759409832102	0.0012978591223310684	40	19	1801	0	TRUE
7.926711833525927e-4	-0.039305777504701586	40	0	1803	0	TRUE
0.006163354392562337	6.675195393977246e-4	40	19	1804	0	TRUE
-8.038108357841662e-4	0.0031558043165644664	40	19	1815	0	TRUE
-0.00569397992040434	0.030208524415353252	40	11	1824	0	TRUE
0.008774862366540702	0.0157177105676278	40	16	1825	0	TRUE
-0.003341974238961967	-0.010441647028424018	40	6	1832	0	TRUE
-0.01971937064876109	-0.007720412063513946	40	14	1838	0	TRUE
2.2804335189303167e-5	0.005774173798027356	40	19	1848	0	TRUE
0.036577719231338596	-0.013820056353332982	40	2	1852	0	TRUE
-5.197367758397932e-4	0.0023890211839208983	40	19	1853	0	TRUE
0.005635614678339455	4.170072462226242e-5	40	19	1874	0	TRUE
0.014659076202082651	0.021352827814051838	40	8	1896	0	TRUE
-0.0036821164930406565	-0.011640082167428905	40	6	1899	0	TRUE
-0.0014157745560010673	0.0032629260590192172	40	19	1910	0	TRUE
-0.026853727273254347	-0.020108065485050283	40	10	1914	0	TRUE
-0.004395301150559314	-0.0021991524197912003	40	19	1926	0	TRUE
-0.01027145177253528	0.0022573613481130365	40	19	1947	0	TRUE
2.6419116402331586e-4	0.006185204885011317	40	19	1970	0	TRUE
-0.014774128631765646	0.007942344015802615	40	17	1980	0	TRUE
-0.0029173103297523823	-0.006362011271404078	40	6	1986	0	TRUE
-0.006050228998975391	-0.004840332541921071	40	14	1991	0	TRUE
-0.017036302415313415	0.008857135962413292	40	17	1994	0	TRUE
0.03669913426732816	0.01733393012113175	40	3	2000	0	TRUE
-0.004987371490128284	1.8288765362042163e-4	40	19	2014	0	TRUE
-4.4476230143970964e-4	0.005020917253936713	40	19	2017	0	TRUE
0.011644016309019883	-0.02421337468275393	40	5	2039	0	TRUE
0.0021897012537702865	-0.0022978091753088057	40	19	2042	0	TRUE
0.006928087442455092	-0.004002356970314278	40	19	2063	0	TRUE
-0.003380792814015331	-0.010636068180005306	40	6	2066	0	TRUE
0.0373597596074013	0.01789341255340762	40	3	2078	0	TRUE
-6.008885050777277e-5	0.0012807486604332488	40	19	2091	0	TRUE
-0.004012194826387858	-0.0012971049608742917	40	19	2127	0	TRUE
-8.158889676293784e-4	0.003936650087646398	40	19	2141	0	TRUE
-0.0016236711572557487	0.0065312473073142144	40	19	2182	0	TRUE
-0.005825773234490256	0.004557582403911508	40	19	2198	0	TRUE
7.937584531215613e-4	-0.03930532336755645	40	0	2201	0	TRUE
-0.005606502709391848	0.001133094681142151	40	19	2232	0	TRUE
-0.004798255963464204	0.0037965471006595297	40	19	2248	0	TRUE
-7.984800313943326e-4	0.0029781682524856754	40	19	2259	0	TRUE
7.942291678162015e-4	0.022361137045663306	40	4	2279	0	TRUE
-0.001596227705645938	0.0011536798357482262	40	19	2317	0	TRUE
7.551271384348353e-4	0.003310704962418381	40	19	2318	0	TRUE
0.011065196872069914	-0.015877106562385584	40	13	2327	0	TRUE
0.020713837296810016	0.007446130512695922	40	7	2349	0	TRUE
0.002339940972859638	0.028679483118357656	40	4	2352	0	TRUE
-0.0028600839570356766	0.004542227877797126	40	19	2358	0	TRUE
0.0026758303280377685	0.0062057345517758985	40	16	2361	0	TRUE
-0.01650186066971402	0.008766496553416003	40	17	2369	0	TRUE
0.0347319907335061	0.015659890774364152	40	3	2374	0	TRUE
-0.003515936456642657	0.004203249559340689	40	19	2381	0	TRUE
-0.004607695214122705	-0.001794187036785804	40	19	2386	0	TRUE
-0.023523911404352487	-0.014561816733441455	40	10	2413	0	TRUE
-0.004279818889047846	-0.017435697014689902	40	18	2417	0	TRUE
-0.003983445583762635	-0.0010611533065352323	40	19	2445	0	TRUE
-0.0013616579681213492	-0.010969605749357222	40	14	2487	0	TRUE
-0.015230953525268988	-0.004296673721548141	40	6	2536	0	TRUE
0.0022586738206469325	-0.0024507286873326145	40	19	2560	0	TRUE
0.001793100450917461	0.026615460228542973	40	4	2575	0	TRUE
-0.0020152332072735386	-6.041386839635262e-4	40	19	2591	0	TRUE
-0.0016564452282939238	0.002471824282966953	40	19	2592	0	TRUE
-0.0012878603877503028	0.003897920263251394	40	19	2601	0	TRUE
-0.001095055845140485	0.010704770547875641	40	19	2612	0	TRUE
-0.003318733001415797	-0.0015487417466997968	40	19	2619	0	TRUE
-0.0027934906326332284	0.00439881015281449	40	19	2627	0	TRUE
-0.0026001399388455838	-0.0012357139031683821	40	19	2633	0	TRUE
-0.007693692986658432	-0.006421089362725467	40	14	2643	0	TRUE
1.0041783236322137e-4	0.018720480505834143	40	4	2644	0	TRUE
-0.031011872566301467	0.02081118565533903	40	17	2696	0	TRUE
0.037327348398872875	-0.014017893960974654	40	2	2702	0	TRUE
-8.265235695272883e-4	0.012048438149183136	40	4	2713	0	TRUE
0.01906620389154908	0.030788095216924848	40	8	2753	0	TRUE
-0.014589121082475977	0.00802701449409161	40	17	2775	0	TRUE
-5.776012600948651e-4	0.014898036787692494	40	4	2785	0	TRUE
-0.00430560861984678	-0.0073369929439921254	40	14	2812	0	TRUE
-0.013712912951393777	-0.0045140919933381474	40	6	2817	0	TRUE
-0.0038118967309665056	-0.01211107987439044	40	6	2825	0	TRUE
0.027484141616413764	-0.0113723605893546	40	15	2831	0	TRUE
-0.013625989311109702	-0.018109862601109993	40	14	2841	0	TRUE
0.0033215849667267796	0.002002767719201687	40	19	2862	0	TRUE
-0.013701617494879203	0.0163213428070218	40	9	2866	0	TRUE
-0.03101515482388267	0.02090937207376873	40	17	2885	0	TRUE
-0.0042429691316877155	-0.01687228415776392	40	18	2889	0	TRUE
1.7636147212442217e-4	0.006315944385027075	40	19	2895	0	TRUE
0.01519597792880082	0.023227523959650664	40	8	2903	0	TRUE
